FILE	AUTHOR	TECHNIQUE	URL
./images/101.jpg	AERTSEN, Pieter	Oil on wood	"Firmly positioned in front of the imposing chimney-piece, the cook stands surrounded by the food she is preparing to cook: voluminous cabbages in a basket, and fowls and a leg of meat skewered on a spit which she holds firmly in one hand, whilst with the other she grabs a skimming ladle. The sculptural silhouette with its powerful arms, its solid body and vigorously modelled face radiates a strong sense of assurance. The fact that she is looking towards the unseen part of the room suggests that something is going on there that the viewer is unable to see. Pieter Aertsen made use several times of this form of composition in which a single, solidly-built figure occupies the entire panel in a vertical format which accentuates his or her solidity. This is an invention by the artist, which although originating in the foregrounds of the works of Jan van Hemessen, has no real precedent in the Antwerp painting of the period.Even though he never painted a picture not containing a human figure, Pieter Aertsen played an essential role in the emergence of the still-life by granting a dominating place to objects and to victuals, which he represents in all their triviality. Whilst every element appears to have been observed with attention to real-life detail, the image has nonetheless been recomposed in the studio. What cook would place small fowls and a heavy leg of lamb on the same spit? We also find the same kitchen utensils, furniture and victuals, differently interlinked, in many of the artist's compositions. Whilst the household objects are drawn from life, the classical lines of the chimney are taken from the architectural treaty of the Italian Sebastiano Serlio, whom Aertsen would have known from the Antwerp edition of his works in 1549.The total absence of religious subject matter, which still underlay all genre scenes at the time, is another stroke of daring by the painter, even if 16th century viewers would have immediately recognised, in the cook, the Martha of the gospel narrative, who is busy preparing the meal whilst her sister Mary is listening to Christ's words. This image also has a moralising content and should be read as a warning against the dangers of the pleasures of the flesh, ""voluptas carnis""."
./images/102.jpg	AERTSEN, Pieter	Oil on canvas	
./images/103.jpg	AERTSEN, Pieter	Oil on panel	Interiors with merry companies or drunken brawls became very popular in the 17th century, and the work of Pieter Aertsen was seen as the first step on that path. This picture shows a merry company at an egg dance. The object was to keep dance while kicking the egg round in a circle without breaking it, then covering it with a bowl, again using only one feet.
./images/104.jpg	AERTSEN, Pieter	Oil on wood	Genre-painting, as an independent subject, originated in the Netherlands in the sixteenth century. Before then scenes from everyday life had often been depicted in the background of pictures with a primarily religious content, but it was only after about the middle of the sixteenth century that many painters began to feel their principal task was to represent everyday life for its own sake. With Pieter Bruegel the Elder, also called Peasant Bruegel, genre painting came to be generally accepted and found a great many adherents in the Netherlands. Pieter Aertsen, who was born in Amsterdam and worked mainly in his native city and in Antwerp, was one of the most eminent of these. Most of his works depict market vendors, scenes at fairs or kitchen interiors, with an abundance of carefully painted still-life motifs.In this painting he depicts an old Dutch peasant taking his produce to the market, on his head a heavy tub, in his right hand a brace of mallard and a basket of eggs. A peasant girl in the background kneels by a tray of pasties or loaves. The painter has achieved an effect of monumentality by using large spots of colour and clear outlines and by enclosing his powerfully modelled figures within the confines of a narrow space. Aertsen's great virtue lies in his sincerity and simplicity, particularly noticeable if we compare his work with later genre-scenes.
./images/105.jpg	AERTSEN, Pieter	Oil on wood	
./images/106.jpg	AERTSEN, Pieter	Oil on oak	"This Market Scene - a painting in vertical format - shows a column of sea food on the left, building up and culminating in a ray and - directly opposite, on the right - a large number of fruits of the field and the garden. Wedged between this enormous abundance of produce, the farmer and his wife appear to be mere appendages whose job is only that  of proudly pointing with silent gestures to the victuals that are on offer.The ostentatious wealth of fruit and vegetables in the market scenes of Aertsen and Beuckelaer may lead to the false conclusion that the population had plenty to eat. But although more was being offered on the markets, this did not meet the demands of the urban population, who had to pay exorbitant prices for agricultural produce in comparison to what they actually earned. And so, the horn-of-plenty motif of these market pictures reflects far more the perception of those who benefited, that is, the newly-rich farmers. In this way the artist emphasized the commercial aesthetics of agricultural products from the farmers' fields and gardens, products that were meant to arouse in the viewer the desire to buy, though not in the sense of present-day advertising.However, this does not exclude the possibility of ambivalent reasoning behind such paintings. While stimulating people's cravings and appealing to their needs, they often contained a subtle element of criticism, particularly in Aertsen's biblically motivated pictures. This criticism concerned the contradiction between people's consumer habits and the demand of temperance (""fasting""). While this critical element was still obvious in Aertsen's paintings, it seems to have disappeared almost completely in Beuckelaer's.This painting has a multiple theme. The abundance of the market could be at the same time a representation of the Four Elements and an allegory of the Five Senses. Also the market woman is being pestered by a bird-catcher, who is gripping a duck round the neck with obvious erotic overtones - as well as a realistic representation. The painting is also a moral lesson, extolling moderation and restraint in contrast to the physical and sensual pleasured offered, for instance, in the plumpness of the fruit. In other paintings Aertsen introduced a religious scene in the background by way of admonition."
./images/107.jpg	AERTSEN, Pieter	Oil on oak wood	
./images/108.jpg	AERTSEN, Pieter	Oil on oak	The painting is an Ecce Homo fragment. Similarly to other biblical paintings of Aertsen, the biblical event takes place at the back, while the foreground is dominated by a market scene.. Somewhere in the background, the picture - cut off at the top - affords a small glimpse of the platform where the masses are shouting 'Barabbas' (John 19:4-6). This is optically overlaid by the bow-shaped arrangement of carts and market stalls - a reversal of emphasis which is typical of Aertsen.
./images/109.jpg	AERTSEN, Pieter	Oil on wood	The painting demonstrates a wide range of agricultural products, made possible by the improvements in production methods. Offering her fruits and vegetables, the woman is almost an appendage to her produce. Despite all exaggeration, the picture quite adequately shows the new economic prosperity of the time. At the same time, however, it still contains a background scene in genre style of embracing lovers in a stable, thus relating the painting to late medieval peasant satires. Peasants were regarded as lustful, sensuous and carnal by the middle classes.
./images/110.jpg	AERTSEN, Pieter	Oil on panel	In the 16th and 17th centuries it was quite common for theologians to see a slaughtered animal as symbolizing the death of a believer. Allusions to the 'weak flesh' (cf. Matthew 16:41) may well have been associated with Aertsen's Butcher's Stall where - like on his fruit and vegetable stalls - a seemingly infinite abundance of meat has been spread out.In this picture, the viewer's senses are immediately assaulted by the profusion of life-size comestibles. Amid fowls, sausages, beef, pork, fish, butter, cheese and pretzel, the eye of a flayed ox's head disconcertingly seems to watch the viewer. Each object is a masterful still-life. Like Lucas van Leyden and some other Netherlandish artists, Aertsen inverted the traditional foreground-subject relationship; his narrative occurs in the background. Almost unnoticed at first, the stall permits glimpses of a tavern on the right and a landscape behind. The ground around the inn is covered with oyster and mussel shells, which in some context - as here - allude to their consumption as an aphrodisiac. Among the tavern's revellers is a prostitute with a possible customer.Meanwhile, groups of people, dressed in contemporary Netherlandish attire, walk through the countryside towards the church visible at the far left. Only the mother riding the donkey stops to give alms to the poor. She is the Virgin Mary. Led by Joseph, she and her son are journeying to Egypt, to escape Herod. This is a very different presentation than the standard flight into Egypt since no idols fall, no miracles occur, no angels or servants direct the way. Although beset by their own troubles, the Holy Family shares what they have with the less fortunate. No halos signal their divinity, rather, Aertsen accented their humanity to construct a moral about daily personal decisions. His pilgrimage of life offers a choice between a materialistic and morally questionable existence on the one hand and the spiritual path of the Holy Family on the other.Aertsen and Joachim Beuckelaer, his nephew and pupil, popularized peasant and market scenes such as this, which typically contain half-hidden moralizations and religious themes. Through their impetus in Antwerp and Amsterdam, where they painted, peasant and market scenes evolved into a separate artistic specialization around the mid-sixteenth century.
./images/111.jpg	AERTSEN, Pieter	Oil on wood	Pieter Aertsen was a Dutch painter who had a workshop in Antwerp for several years. He painted altarpieces, but also peasant scenes with a moralizing undertone and kitchen still-lifes with religious themes in the background. He continued this work following his return to Amsterdam in around 1557, concentrating henceforth more on the latter genre. This painting may have been produced during his Amsterdam period.The subject of the work has long been debated, although we can be sure it is not simply a peasant scene. it was once believed to be a portrait of the artist's family, but that hypothesis was rejected some time ago. The scene has all the elements of a rural booze-up. Much drink is being consumed, sausages grilled and bacon fried. There are festive biscuits on the table and a tray of waffles. Crowns like the one worn by the boy were used on the Feast of Epiphany, but also during other winter festivities, including Shrove Tuesday. Neither holiday is being celebrated here, however. The bird-cage next to the door on the left tells us that the scene is taking place in a house of ill repute, such as a tavern or brothel. Other elements combine to suggest the latter - the way the young man places his arm around the girl's waist, the copious eating and drinking, the aggression symbolized by the man with the two weapons, and the foolishness reflected by the king's crown. Like many of Aertsen's paintings, this work has both a moralizing and admonitory content, revealed by the presence of three men of different ages, each symbolizing a generation, around one woman.There is some remarkable innovation in this painting. The figures in the foreground are shown full-length in the middle of the small space, which, together with the monumental format, testifies to the emancipation of non-religious themes in painting around this period.Suggested listening (streaming mp3, 26 minutes):Johann Sebastian Bach: Cantata BWV 212 (Bauernkantate)
./images/112.jpg	AERTSEN, Pieter	Oil on wood	A remarkable feature of this painting is the the still-life and a biblical scene (here Christ with Mary and Martha) composed together. The effect of the compostion was strongly disturbed by cutting the lower part of the painting (about 9 cm was cut for unknown reasons).
./images/113.jpg	AERTSEN, Pieter	Oil on panel	In the 1550s Pieter Aertsen produced several major altarpieces, however, little remains of them, since many were destroyed in the Iconoclasm of 1566. Two panels are in the Rijksmuseum which once belonged to the same triptych with the Adoration of the Magi: the larger being the central panel, the other the left wing. On the reverse side of the left wing the scene of Circumcision (or the Presentation in the Temple) can be seen.
./images/114.jpg	AERTSEN, Pieter	Oil on panel	The left panel shows the Procession of the Magi. The reverse side is also painted, it depicts the scene of Circumcision (or the Presentation in the Temple).
./images/115.jpg	AERTSEN, Pieter	Oil on panel	The reverse side of the panel depicts the scene of Circumcision (or the Presentation in the Temple).
./images/116.jpg	AERTSEN, Pieter	Oil on panel	One of the several one-figure compositions of the artist painted in the 1560s and showing the influence of the Italian painting transferred to the Low Countries by the Romanists.
./images/117.jpg	AGASSE, Jacques-Laurent	Oil on canvas	The dogs depicted in the lower half of this painting are a study for the pack of hounds in Agasse's painting Departure for the Hunt painted in 1803, now in the Musée d'Art et d'Histoire, Geneva.
./images/118.jpg	AGASSE, Jacques-Laurent	Oil on panel	It was suggested that the gentleman depicted may be a self-portrait of the artist.
./images/119.jpg	AGASSE, Jacques-Laurent	Oil on paper laid down on board	In England Agasse was praised for his extreme devotion to art, of his marvellous knowledge of anatomy, of his special fondness for the English racehorses, and his excellence in depicting them.
./images/120.jpg	AGASSE, Jacques-Laurent	Oil on canvas	
./images/121.jpg	AGASSE, Jacques-Laurent	Oil on canvas	Agasse was born in Switzerland, but he lived in London for the last 50 years of his life. His life in London was marked by a great success as an animal painter, and his patrons included many grand landed families. He made something of a speciality in painting exotic animals, and was a frequent visitor to the menageries which were such a feature of London Life at this date.
./images/122.jpg	AGNOLO DI POLO	Gilt and painted terracotta	This figure of Mary Magdalene is one of the few extant documented works by Agnolo di Polo. It was made for the Ospedale della Morte in Pistoia in 1495. Documents show that the officers of the Sapienza in Pistoia ordered a terracotta figure of Mary Magdalene to be made for the oratory attached to the Ospedale della Morte on August 16, 1495. A local master, Bernardino del Signoraccio, painted the figure next year, 1496.The figure suffered damage in 1498, and Agnolo repaired it in 1500 and replaced the broken right hand with one in wood.
./images/123.jpg	AGNOLO DI VENTURA	Marble	The influence of Tino di Camaino is apparent in the work of Agostino di Giovanni and Agnolo di Ventura, who were probably active in Siena while Tino was Capomaestro of the Cathedral. Their principal surviving work, the Tarlati monument in the Duomo at Arezzo, was executed in the same bracket of years as Tino's Mary of Valois monument in Naples. But whereas the the Mary of Valois monument has its place in the context of court art, the Tarlati monument belongs in the democratic tradition of Tuscan sculpture. Lacking the refinement and elegance of Tino's tomb, it celebrates in simple, graphic style Tarlati's administration.
./images/124.jpg	AGNOLO DI VENTURA	Marble	Agnolo di Ventura executed the canopy tomb for Bishop Guido Tarlati in Arezzo Cathedral in collaboration with Agostino di Giovanni. In spite of the tomb's homogeneity of style, Agnolo's intervention may be identified in a number of sculpted reliefs depicting war scenes, as well as the two clergymen on the left of the Funeral Ceremony on the sarcophagus.
./images/125.jpg	AGNOLO DI VENTURA	Marble	This picture shows the twelve reliefs on the tomb monument to Bishop Guido Tarlati. The monument was executed in collaboration with Agostino di Giovanni. In spite of the tomb's homogeneity of style, Agnolo's intervention may be identified in a number of sculpted reliefs.
./images/126.jpg	AGNOLO DI VENTURA	Marble	This picture shows The Commune Despoiled (Il Comune Pelato), one of the twelve reliefs on the tomb monument to Bishop Guido Tarlati. The monument was executed in collaboration with Agostino di Giovanni. In spite of the tomb's homogeneity of style, Agnolo's intervention may be identified in a number of sculpted reliefs.
./images/127.jpg	AGNOLO DI VENTURA	Marble	This picture shows a war scene (Caprese), one of the twelve reliefs on the tomb monument to Bishop Guido Tarlati. The monument was executed in collaboration with Agostino di Giovanni. In spite of the tomb's homogeneity of style, Agnolo's intervention may be identified in a number of sculpted reliefs.
./images/128.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/129.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/130.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/131.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/132.jpg	AGOSTINO DI DUCCIO	Terracotta with traces of paint	0
./images/133.jpg	AGOSTINO DI DUCCIO	Glazed terracotta	0
./images/134.jpg	AGOSTINO DI DUCCIO	Pietra caciolfa	0
./images/135.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/136.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/137.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/138.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/139.jpg	AGOSTINO DI DUCCIO	Photo	0
./images/140.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/141.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/142.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/143.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/144.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/145.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/146.jpg	AGOSTINO DI DUCCIO	Marble	0
./images/147.jpg	AGOSTINO DI DUCCIO	-	0
./images/148.jpg	AGOSTINO DI GIOVANNI	Marble	The influence of Tino di Camaino is apparent in the work of Agostino di Giovanni and Agnolo di Ventura, who were probably active in Siena while Tino was Capomaestro of the Cathedral. Their principal surviving work, the Tarlati monument in the Duomo at Arezzo, was executed in the same bracket of years as Tino's Mary of Valois monument in Naples. But whereas the the Mary of Valois monument has its place in the context of court art, the Tarlati monument belongs in the democratic tradition of Tuscan sculpture. Lacking the refinement and elegance of Tino's tomb, it celebrates in simple, graphic style Tarlati's administration.
./images/149.jpg	AGOSTINO DI GIOVANNI	Marble	The monument was executed in collaboration with Agnolo di Ventura. It is many-tiered and soaring slab-like up the wall, to be topped by an airy, pedimented barrel vault. The main relief, containing the two halves of a funeral service or procession, and emotional intensity unmatched in the remainder of the tomb. attains a rhythmic unity.  It is the fourteenth-century counterpart of Trajan's Column, which in many ways it much resembles.
./images/150.jpg	AGOSTINO DI GIOVANNI	Marble	"In 1330 Agostino di Giovanni and the sculptor-architect Agnolo di Ventura signed the monumental tomb of Bishop Guido Tarlati in Arezzo Cathedral, the design of which was based onTino di Camaino's tomb for Emperor Henry VIIin Pisa Cathedral; his son Giovanni was also involved in its execution. The second row of reliefs in the cycle of scenes of Tarlati's life, the effigy and the right-hand side of the funeral relief can be regarded as Agostino's work
."
./images/151.jpg	AGOSTINO DI GIOVANNI	Marble	The monument was executed in collaboration with Agnolo di Ventura. It is many-tiered and soaring slab-like up the wall, to be topped by an airy, pedimented barrel vault. The main relief, containing the two halves of a funeral service or procession, and emotional intensity unmatched in the remainder of the tomb. attains a rhythmic unity.  It is the fourteenth-century counterpart of Trajan's Column, which in many ways it much resembles.
./images/152.jpg	AGOSTINO DI GIOVANNI	Marble	The monument was executed in collaboration with Agnolo di Ventura. It is many-tiered and soaring slab-like up the wall, to be topped by an airy, pedimented barrel vault. The main relief, containing the two halves of a funeral service or procession, and emotional intensity unmatched in the remainder of the tomb. attains a rhythmic unity.  It is the fourteenth-century counterpart of Trajan's Column, which in many ways it much resembles.
./images/153.jpg	AGRATE, Gian Francesco Ferrari d'	Marble	Gian Francesco Ferrari d'Agrate worked on the monument to Sforzino Sforza together with his brother Marco d'Agrate (c. 1504-c. 1574). They came from a Lombard family of sculptors.
./images/154.jpg	AIVAZOVSKY, Ivan Konstantinovich	Oil on canvas	Towards the 1850s the romantic features in Aivazovsky’s work became increasingly pronounced. This can be seen quite clearly in one of his best and most famous paintings The Ninth Wave.
./images/155.jpg	AIVAZOVSKY, Ivan Konstantinovich	Pencil and gouache on paper	In this picture the scene is one of violence, of the potential power and danger of the sea. Despite the apparent calm of the water, the darkened sky and faint outline of the ship foretells a storm.The picture is signed and dated lower right: Aivasovsky 1856.
./images/156.jpg	AIVAZOVSKY, Ivan Konstantinovich	Pencil and gouache on paper	This drawing reflects Aivazovsky's ability to capture the changing moods of the sea. His work is famous for the depiction of water in all states. Here he shows nature as powerful and threatening.The picture is signed and dated lower right: Aivasovsky 1856.
./images/157.jpg	AIVAZOVSKY, Ivan Konstantinovich	Oil on canvas	
./images/158.jpg	AKEN, Joseph van	Oil on canvas	The two artists sitting at a table with a candle, pipes, tobacco a flask of wine and a sketch-drawing and other papers are identified as the Van Aken brothers, Alexander, the mezzotint engraver (left), and Joseph, painter in oils (right).
./images/159.jpg	AKEN, Joseph van	Oil on canvas	"In this sporting conversation piece two gentlemen with their guns and dogs rest at the edge of a wood; a third approaches them whilst a fourth, gun in hand, walks into the wood. The artist executed a number of sporting conversations of the present type which depict the Rural Squire enjoying his sport in the company of his friends. The figures are rather elongated in a slightly mannerist way and adopt curiously ""elegant"" poses."
./images/160.jpg	AKEN, Joseph van	Oil on canvas	This painting is one of a pair. In the present scene, a vegetable seller and his son offer wares to a lady and a cleric by a statue of Bacchus. The landscape in which the two paintings are set unites them as a pair.
./images/161.jpg	AKEN, Joseph van	Oil on canvas	This painting is one of a pair. In the present scene, a vegetable and fruit market by a statue of Venus, with a town by a river beyond.  The landscape in which the two paintings are set unites them as a pair.
./images/162.jpg	AKOTANTOS, Angelos	Tempera and leaf on panel	"In the years that preceded the Turkish conquest of Constantinople and the ultimate fall of the Byzantine Empire, the Byzantine state had been restricted to the areas around Thrace and the Morea. The difficult circumstances and the insecurity that reigned led the artists of the Capital to seek safer places and new markets. Crete, an island which had been under Venetian domination since 1210, and which was flourishing economically, was one such place. Archival sources mention at least six painters from Constantinople who lived and worked at Chandax (the medieval name for the present-day city of Herakleion in Crete) at the beginning of the 15th century; among them were John Apokaukos and Nicholas Philanthropenos. The wave of ""artistic migration"" which went on even after the fall of Constantinople to the Turks (1453), led to the spread of the art of the Capital to the island and was a contributing factor in the creation of a particular school of painting, known as the ""Cretan School"", which was to dominate the art scene of the post-Byzantine years.Among the artists who lived and worked at Chandax during this period, worth mentioning is the painter Angelos. More than 15 icons found today on Crete, Naxos, Patmos, Zakynthos, and in museums and private collections, bear his signature - ""cheir Angelou"" (by the hand of Angelos) - or are attributed to him on the basis of their stylistic features. The great number of icons leads us to suppose that Angelos must have had an important workshop in Chandax. Additional information on the painter is provided by the Venetian archives. In them there is a will, dated 1436, signed by one Angelos Akotantos, who has been identified with the painter whose name appears on the icons."
./images/163.jpg	AKOTANTOS, Angelos	Tempera on panel	
./images/164.jpg	ALBA, Macrino d'	Oil on panel	
./images/165.jpg	ALBANI, Francesco	Oil on canvas	"Francesco Albani, an exponent of the classical ideal, chose a format for his four tondos which, in his own words, ""softened"" his pictorial expression. The subject matter is taken from Philostratus (Eikones I,6) who describes the games of cupids throughout the four seasons: throwing apples in spring, the fiery furnace of summer, Venus and Adonis taking their farewell in autumn and sleep in winter.Suggested listening (streaming mp3, 13 minutes):Vivaldi: Concerto in E major RV 269 op. 8. No. 1 (Spring)"
./images/166.jpg	ALBANI, Francesco	Oil on canvas	
./images/167.jpg	ALBANI, Francesco	Oil on canvas	"Francesco Albani, an exponent of the classical ideal, chose a format for his four tondos which, in his own words, ""softened"" his pictorial expression. The subject matter is taken from Philostratus (Eikones I,6) who describes the games of cupids throughout the four seasons: throwing apples in spring, the fiery furnace of summer, Venus and Adonis taking their farewell in autumn and sleep in winter.Suggested listening (streaming mp3, 10 minutes):Vivaldi: Concerto in G minor RV 315 op. 8. No. 2 (Summer)"
./images/168.jpg	ALBANI, Francesco	Oil on canvas	"Francesco Albani, an exponent of the classical ideal, chose a format for his four tondos which, in his own words, ""softened"" his pictorial expression. The subject matter is taken from Philostratus (Eikones I,6) who describes the games of cupids throughout the four seasons: throwing apples in spring, the fiery furnace of summer, Venus and Adonis taking their farewell in autumn and sleep in winter.Suggested listening (streaming mp3, 11 minutes):Vivaldi: Concerto in F major RV 293 op. 8 No. 3 (Autumn)"
./images/169.jpg	ALBANI, Francesco	Oil on canvas	"Francesco Albani, an exponent of the classical ideal, chose a format for his four tondos which, in his own words, ""softened"" his pictorial expression. The subject matter is taken from Philostratus (Eikones I,6) who describes the games of cupids throughout the four seasons: throwing apples in spring, the fiery furnace of summer, Venus and Adonis taking their farewell in autumn and sleep in winter.Suggested listening (streaming mp3, 11 minutes):Vivaldi: Concerto in F minor RV 297 op. 8 No. 4 (Winter)"
./images/170.jpg	ALBANI, Francesco	Fresco	The picture shows the painting on the ceiling vault of the piano nobile loggia in the Palazzo Verospi, painted by Francesco Albani. The depictions are: Phoebus-Apollo and Personifications of the Seasons in the centre panel; Genii of Morning and Evening Twilight in the ovals; The Planetary Gods; Genii of Morning and Night with their Children Sleep and Death in the spandrels.Since antiquity, colonnades and porticoes with painted decoration have been distinguishing features of the palaces of ruling houses. In the seventeenth century the main focus in the painting of a loggia, an indispensable feature of the piano nobile in palaces and villas in Rome and elsewhere, was the vault. The original pattern for the Roman loggia was theloggia of the Villa Farnesina,painted by Raphael with free-floating figures in the spandrels and caps of the vault. The piano nobile loggia in the Palazzo Verospi, painted by Albani follows this pattern, but borrowings from theceiling of the Galleria Farnese,fromReni's AuroraandGuercino's Auroraare also present.
./images/171.jpg	ALBANI, Francesco	Fresco	The ceiling painting represents Jupiter and Ganymede. The architectural painting was executed by the specialist Angelo Michele Colonna.
./images/172.jpg	ALBANI, Francesco	Oil on canvas	Albani was a painter belonging to the Bologna school. He was influenced by Domenichino and Raphael, and worked in the workshop of Annibale Carracci in Rome.
./images/173.jpg	ALBANI, Francesco	Oil on copper	Albani painted many versions of this subject. One of the best is the large altarpiece in the church of San Bartolomeo in Bologna, to which this painting is closely related.
./images/174.jpg	ALBANI, Francesco	Oil on wood transferred to canvas	
./images/175.jpg	ALBANI, Francesco	Oil on copper	
./images/176.jpg	ALBANI, Francesco	Oil on copper	The composition and figural types of this Holy Family or The Rest on the Flight into Egypt, especially the statuesque Madonna, owe much to Annibale Carracci, while the soft modeling and freshness of colour, emphasized by the luminosity of the copper support, is highly characteristic of Albani.
./images/177.jpg	ALBANI, Francesco	Oil on copper	Small, highly finished cabinet pictures were a specialty of Albani's production and proved to be enormously popular with collectors, especially in France.  Many were painted on copper, a technique he had learned during his years working in the studio of Denys Calvaert, a Flemish artist who had settled in Bologna and operated a successful workshop.This devotional image of the Holy Family appears to have been particularly popular and it is known in a number of variations.
./images/178.jpg	ALBANI, Francesco	Oil on canvas	Albani is a typical representative of the reform movement introduced by Carracci. As a student of the Bolognese artists and a colleague of Annibale who collaborated on the decoration of the Aldobrandini lunettes, he had developed a degree of confidence in his choice and application of stylistic means that allowed him not only to handle large wall areas, but also to create small and intimate devotional pictures.In his Sacra Famiglia or Holy Family Albani finds that characteristic blend of sovereign grace and delicacy that today's spectator may find slightly disturbing. Those of us who regard such emotional emphasis and charm with some suspicion tend to forget the specific tasks and needs these pictures were intended to fulfil in order to satisfy a highly educated and cultivated group of buyers. The usual setting for pictures on this theme was a niche in the bedroom of a patrician house or palace intended for devotional purposes. This function also explains some of the typical traits of such a picture: the intimacy of a family gathering, framed by fragments of great architecture, the gestures of devotion of the two angels and the meditative attitude of the elderly Joseph - all signals with which the contemporary spectator would have been able to identify clearly.
./images/179.jpg	ALBANI, Francesco	Oil on canvas	Francesco Albani, a follower of the Carracci in Bologna, was famous and popular with his contemporaries for his graceful, if somewhat sentimental religious and mythological paintings.
./images/180.jpg	ALBANI, Francesco	Oil on canvas	This painting was probably painted as a pendant to Annibale Carracci's Landscape with Diana and Callisto (collection of the Duke of Sutherland, St Boswells). Carracci developed the composition of The Toilet of Venus several years after his Landscape with Diana and Callisto, and the greatest part of its execution was left to Albani, his pupil. ALbani later painted his own interpretations of Carracci's mythological inventions.
./images/181.jpg	ALBANI, Francesco	Oil on canvas	In 1621, Ferdinando Gonzaga, the Duke of Mantua, commissioned a series of The Story of Venus for his Villa Favorita. Completed in 1633, these pictures are enlarged versions of the round compositions of a cycle formerly executed for the prince Borghese towards 1615-17. The Toilet of Venus belongs to the series.
./images/182.jpg	ALBANI, Francesco	Oil on canvas	In 1621, Ferdinando Gonzaga, the Duke of Mantua, commissioned a series of The Story of Venus for his Villa Favorita. Completed in 1633, these pictures are enlarged versions of the round compositions of a cycle formerly executed for the prince Borghese towards 1615-17. The Cupids Disarmed belongs to the series.
./images/183.jpg	ALBANI, Francesco	Fresco	The picture shows the view of the Galleria, looking south. Between the doors the scene depicting the Sirens is visible.Vincenzo Giustiniani (1564-1637) was one of the most brilliant, and knowledgeable lovers of art in early seventeenth-century Rome. He assembled a renowned collection of roughly 1.800 works of classical sculpture and 600 paintings, among them eleven of Caravaggio's most important works. He purchased a villa at Bassano Romano in 1595 which was then thoroughly remodeled and enlarged. The artists who painted there between 1595 and 1604 all worked in the Mannerist style.The north wing of the enlarged palace was erected in 1607-09 and the painted decoration was accomplished in 1609-10. There are three rooms in the north wing, the Sala della Felicità Eterna (painted by Paolo Guidottiin 1610), the Sala di Diana (painted by Domenichinoin 1609) and the Galleria (painted by Francesco Albani and assistants in 1609-10).In the Galleria, Albani painted the legend of Phaethon, the youth who disrupted the path of the sun. The protagonists in Albani's wall pictures are seen reacting with violent gestures and upward gazes at the central event of the fall of Phaethon on the ceiling. The entire Phaethon legend, as related in Ovid's Metamorphoses, is illustrated on the ceiling and walls in episodes that are part dramatic, part lyrical. Albani designed the eight scenes on the walls as imaginary tapestries.Albani's cycle was highly praised through the whole of the eighteenth century. Later the Phaethon cycle and its painter came to be forgotten, and have only now rediscovered by art historian and appreciated anew.
./images/184.jpg	ALBANI, Francesco	Fresco	In the Galleria, Albani painted the legend of Phaethon, the youth who disrupted the path of the sun. The protagonists in Albani's wall pictures are seen reacting with violent gestures and upward gazes at the central event of the fall of Phaethon on the ceiling. By contrast, the assembly of gods in heaven is comparatively static - except for the figure of Phaethon plunging earthward upside-down. Apollo has raised an arm as a sign of his sadness, and Jupiter is flinging his thunderbolt. Mercury is pointing at the tumbling youth.
./images/185.jpg	ALBANI, Francesco	Fresco	This scene is on the east wall of the Galleria in the Palazzo Odescalchi Giustiniani, Bassano Romano.
./images/186.jpg	ALBANI, Francesco	Fresco	This scene is on the west wall of the Galleria in the Palazzo Odescalchi Giustiniani, Bassano Romano. The river god Eridanus and the Ligurian king Cycnus transformed into a swan are established motifs in the iconography of the legend.
./images/187.jpg	ALBANI, Francesco	Fresco	This scene is on the north wall of the Galleria in the Palazzo Odescalchi Giustiniani, Bassano Romano. This is the only scene in the room for which there is no suggestion in Ovid. The woman usually is identified as Venus, although the figure can be also a personification of Vanitas.
./images/188.jpg	ALBANI, Francesco	Fresco	This scene is on the west wall of the Galleria in the Palazzo Odescalchi Giustiniani, Bassano Romano.Following the pattern of Raphael's Sala di Constantino in the Vatican, the large wall paintings in the Galleria imitate wall hangings some with rich borders partially turned back in trompe l'oeil effects.
./images/189.jpg	ALBANI, Francesco	Fresco	This scene is on the east wall of the Galleria in the Palazzo Odescalchi Giustiniani, Bassano Romano.
./images/190.jpg	ALBANI, Francesco	Fresco	
./images/191.jpg	ALBANI, Francesco	Black crayon with white highlights on blue paper	This drawing is a sketch for the figure of Mercury in Albani's Fall of Phaethon fresco in the Galleria, Palazzo Odescalchi Giustiniani, Bassano Romano. It is an animated and seemingly spontaneous preliminary drawing.
./images/192.jpg	ALBEREGNO, Jacobello	Tempera on panel	From the demolished church of San Giovanni Evangelista on Torcello, the polyptych portrays with exemplary clarity one of the visions described by St John in the Book of Revelations.
